,Name,NumberOfShots,Team
191,Andrew Wiggins,437.0,GSW
183,D'Angelo Russell,360.0,GSW
176,Alec Burks,337.0,GSW
193,Eric Paschall,318.0,GSW
175,Glenn Robinson,288.0,GSW
174,Damion Lee,213.0,GSW
184,Marquese Chriss,210.0,GSW
181,Willie Cauley-Stein,175.0,GSW
179,Jordan Poole,167.0,GSW
178,Ky Bowman,134.0,GSW
